0	4.0008	0.00140012	
0	4.0007	0.001400105	
0	4.0007	0.001400105	
0	4.0007	0.001400105	
0	4.0007	0.001400105	
0	4.0008	0.00140012	
0	4.0008	0.00140012	
0	4.0007	0.001400105	
0	4.0007	0.001400105	
0	4.0008	0.00140012	
0	4.0008	0.00140012	
0	4.0009	0.0014001349999999998	
0.0	3.022	0.0012533	
3.04382586479187	2.8051	0.001220765	
6.073071479797363	2.7188	0.00120782	
9.095883131027222	2.6418	0.00119627	
12.12401533126831	2.5851	0.001187765	
15.149198532104492	2.5204	0.00117806	
18.17473268508911	2.4475	0.001167125	
21.204139709472656	2.3821	0.001157315	
24.232667207717896	2.3053	0.001145795	
27.259252786636353	2.2437	0.001136555	
30.29613184928894	2.1803	0.0011270450000000001	
33.331626415252686	2.1347	0.001120205	
36.35967826843262	2.0911	0.001113665	
39.38874268531799	2.0606	0.00110909	
42.41425061225891	2.031	0.00110465	
45.44206714630127	2.006	0.0011009	
48.48606896400452	1.9875	0.0010981250000000001	
51.530113697052	1.968	0.0010952	
54.56206941604614	1.9529	0.0010929350000000002	
57.589919567108154	1.9367	0.001090505	
60.62474751472473	1.9217	0.001088255	
63.65539360046387	1.9098	0.00108647	
66.68434166908264	1.89422	0.000344133	
69.71794438362122	1.88594	0.00034289099999999995	
72.75126886367798	1.87643	0.0003414645	
75.78091931343079	1.86587	0.0003398805	
78.81399607658386	1.85583	0.0003383745	
81.84126496315002	1.84762	0.000337143	
84.87962937355042	1.83843	0.00033576449999999996	
87.90947079658508	1.83087	0.0003346305	
90.9461076259613	1.82238	0.000333357	
